CustomerID,Recency_log,Frequency_log,Monetary_log,AvgOrderValue_log,Recency_log_scaled,Frequency_log_scaled,Monetary_log_scaled,AvgOrderValue_log_scaled
12379,4.418840607796598,1.0986122886681098,6.749040867823617,6.057065004191931,0.4389714107831047,-0.36426114970320933,0.13515869621314525,0.5875197158069352
12380,3.1354942159291497,1.6094379124341003,7.910520910634419,6.525326534592313,-0.5187805286531545,0.4040445742067452,1.0918240587050767,1.2552520748890645
12381,1.791759469228055,1.791759469228055,7.520944331624911,5.9136705591679615,-1.5215998515548619,0.6782647565152572,0.770945175349861,0.3830418656336388
12383,5.225746673713202,1.791759469228055,7.52378380598577,5.916503903841239,1.0411594517296754,0.6782647565152572,0.7732839385387177,0.38708216320231287
12384,3.4011973816621555,1.0986122886681098,6.373780434317174,5.6823374994447,-0.3204882173116784,-0.36426114970320933,-0.1739285419804079,0.05316516282052593
12386,5.82600010738045,1.0986122886681098,5.998688392197302,5.308020142009422,1.489124158601629,-0.36426114970320933,-0.48287708282150005,-0.48060452761707
12388,2.833213344056216,1.9459101490553132,7.930803150780257,6.140839555835224,-0.74437051209442,0.9101146171051566,1.1085297410294233,0.706980690856484
12390,4.394449154672439,0.6931471805599453,6.311444385858925,6.311444385858925,0.42076824935812224,-0.9740997108713534,-0.22527228978197011,0.9502600512710091
12391,3.1354942159291497,0.6931471805599453,6.0882736030360425,6.0882736030360425,-0.5187805286531545,-0.9740997108713534,-0.40908927326641115,0.6320226057026912
12393,4.290459441148391,1.6094379124341003,7.3674560152319755,5.983054279748012,0.3431614937384243,0.4040445742067452,0.644522894787058,0.48198177937201253
12394,4.174387269895637,1.0986122886681098,7.149508589545504,6.4571463507046944,0.2565376891005063,-0.36426114970320933,0.46500818483650974,1.1580283824131816
12395,2.995732273553991,2.5649493574615367,8.012889586306857,5.531619147894961,-0.6230838346174983,1.8411786534720296,1.1761411047242167,-0.16175644381076432
12397,3.6109179126442243,1.0986122886681098,7.7877554007552545,7.09502291705785,-0.1639753330580368,-0.36426114970320933,0.9907069437473044,2.0676286737076923
12398,3.8501476017100584,0.6931471805599453,7.4004128587924045,7.4004128587924045,0.014560018056427513,-0.9740997108713534,0.6716681487124099,2.503109132800732
12399,4.787491742782046,1.6094379124341003,7.011799929268738,5.628205475292234,0.7140930316838462,0.4040445742067452,0.3515829854821287,-0.02402611137684582
12401,5.717027701406222,0.6931471805599453,4.446174454497633,4.446174454497633,1.4077988563853028,-0.9740997108713534,-1.7616216623572198,-1.709580680313077
12402,5.780743515792329,0.6931471805599453,5.423186348593906,5.423186348593906,1.4553494983536466,-0.9740997108713534,-0.9568954480672068,-0.3163796280327615
12403,3.9318256327243257,0.6931471805599453,6.0607573736039315,6.0607573736039315,0.07551572970916202,-0.9740997108713534,-0.4317533076310288,0.592784966907041
12405,5.0106352940962555,0.6931471805599453,7.445061184797548,7.445061184797548,0.8806234169315047,-0.9740997108713534,0.7084432162193822,2.566776827276917
12406,3.1354942159291497,1.0986122886681098,8.136313373066384,7.443458864014031,-0.5187805286531545,-0.36426114970320933,1.2778004164199097,2.564491947210281
12407,3.9318256327243257,1.791759469228055,7.4437338971514055,5.8366336359758595,0.07551572970916202,0.6782647565152572,0.7073499816649124,0.2731886252542556
12408,3.5263605246161616,1.791759469228055,7.968856059639959,6.360801488541086,-0.22707988759665748,0.6782647565152572,1.1398724232162318,1.0206423749763933
12409,4.382026634673881,1.3862943611198906,9.312325497408466,7.6168551362605195,0.41149741437802634,0.06842619534711333,2.2464352820745814,2.811751853067157
12410,5.736572297479192,1.0986122886681098,6.542947351813216,5.851239372457318,1.4223848441692766,-0.36426114970320933,-0.03459241524305397,0.2940161377525751
12412,4.330733340286331,1.3862943611198906,7.1130443840624835,6.016059593963362,0.3732176073897778,0.06842619534711333,0.4349740550446848,0.5290467524532275
12413,4.219507705176107,1.3862943611198906,6.632133521022722,5.536152466605237,0.290210736901105,0.06842619534711333,0.03886671943962235,-0.15529201442598203
12414,5.384495062789089,1.3862943611198906,6.334007604663525,5.238938843028536,1.1596322027213786,0.06842619534711333,-0.20668785518036445,-0.579113193698445
12415,3.2188758248682006,3.091042453358316,9.892501819739321,7.6168551362605195,-0.4565534493698397,2.6324473723493127,2.7243036665960148,2.811751853067157
12417,1.3862943611198906,2.302585092994046,8.202509843461513,6.007474588583744,-1.8241954688606818,1.4465704804252124,1.3323238417152663,0.516804692145681
12418,4.736198448394496,0.6931471805599453,6.506650650150935,6.506650650150935,0.6758132246955976,-0.9740997108713534,-0.06448857873543284,1.2286206060060159
12420,4.174387269895637,0.6931471805599453,6.399243642547877,6.399243642547877,0.2565376891005063,-0.9740997108713534,-0.15295550031429192,1.0754601819425242
12421,2.833213344056216,1.6094379124341003,6.694611562246261,5.312023013604149,-0.74437051209442,0.4040445742067452,0.09032742108909432,-0.47489650609592465
12422,4.574710978503383,1.3862943611198906,6.690295544136225,5.594166001666211,0.5552963179095749,0.06842619534711333,0.086772486972648,-0.07256577682146238
12423,0.6931471805599453,2.1972245773362196,7.528498419486568,5.45281262985673,-2.341486093358444,1.2881033176834014,0.7771671799785238,-0.27413309400392205
12424,5.099866427824199,1.0986122886681098,7.474182104762846,6.781602312981556,0.947215953387446,-0.36426114970320933,0.7324289709700893,1.620696637317971
12425,4.3694478524670215,0.6931471805599453,6.6569835605504535,6.6569835605504535,0.40210996206529914,-0.9740997108713534,0.05933471819679792,1.442992580622256
12426,5.278114659230517,0.6931471805599453,6.369438547154207,6.369438547154207,1.0802412927754084,-0.9740997108713534,-0.17750478341681436,1.0329586622407743
12427,3.1354942159291497,1.3862943611198906,6.717562827807613,5.621366582837108,-0.5187805286531545,0.06842619534711333,0.10923147451971839,-0.03377824666044604
12428,3.295836866004329,2.302585092994046,8.981865132439246,6.78564539600823,-0.3991179924454601,1.4465704804252124,1.9742480957347885,1.6264619996039953
12429,2.302585092994046,1.6094379124341003,8.22988438262624,6.844389403360317,-1.1403744591152605,0.4040445742067452,1.3548711713875843,1.7102298773060303
12430,3.784189633918261,0.6931471805599453,5.5506312951620265,5.5506312951620265,-0.034663926448489125,-0.9740997108713534,-0.8519240654239872,-0.13464547030200827
12431,3.6109179126442243,2.772588722239781,8.767321360814657,6.061449148890061,-0.1639753330580368,2.1534780077840465,1.797536841570728,0.5937714257847687
12432,3.784189633918261,1.791759469228055,8.529185001388596,6.920537240546674,-0.034663926448489125,0.6782647565152572,1.6013933021074747,1.818815297338233
12433,0.6931471805599453,2.0794415416798357,9.50128237507538,7.555820660877846,-2.341486093358444,1.1109521015655799,2.4020716195109952,2.7247178099379563
12434,4.454347296253507,1.0986122886681098,6.6934971352559,6.001588130278833,0.4654697902916015,-0.36426114970320933,0.08940951147256318,0.5084107105020986
12435,4.394449154672439,1.0986122886681098,8.965831447914956,7.6168551362605195,0.42076824935812224,-0.36426114970320933,1.9610417813323553,2.811751853067157
12436,4.61512051684126,0.6931471805599453,6.234430333369278,6.234430333369278,0.5854536580946423,-0.9740997108713534,-0.2887057313619755,0.8404394240941044
12437,1.0986122886681098,2.9444389791664403,8.507629605767502,5.620684641874008,-2.0388904760526243,2.4119488634133117,1.58363897176564,-0.03475068197379856
12438,2.70805020110221,1.0986122886681098,7.9751692554798295,7.282365912494403,-0.8377788418094408,-0.36426114970320933,1.145072353963226,2.334776351189122
12441,5.908082938168931,0.6931471805599453,5.162211233551045,5.162211233551045,1.5503819693378953,-0.9740997108713534,-1.1718503709513368,-0.688525358390536
12442,1.3862943611198906,0.6931471805599453,5.153638355178593,5.153638355178593,-1.8241954688606818,-0.9740997108713534,-1.1789115131952737,-0.7007501258081521
12444,3.091042453358316,1.791759469228055,8.518484357502437,6.909845093797211,-0.5519545509462512,0.6782647565152572,1.59257960321905,1.8035684920613473
12445,3.1354942159291497,0.6931471805599453,4.900820428089049,4.900820428089049,-0.5187805286531545,-0.9740997108713534,-1.3871476816603527,-1.0612638556663612
12446,4.07753744390572,0.6931471805599453,6.9110598129904375,6.9110598129904375,0.18425937884560206,-0.9740997108713534,0.26860731968968704,1.8053006593649952
12447,5.497168225293202,0.6931471805599453,6.168543217293113,6.168543217293113,1.2437193522194208,-0.9740997108713534,-0.3429743536897546,0.7464856042852508
12448,3.8066624897703196,0.6931471805599453,6.110247083097449,6.110247083097449,-0.017892600005858912,-0.9740997108713534,-0.3909905832387435,0.6633563854947269
12449,3.1354942159291497,1.6094379124341003,8.310978042729836,6.925420820414612,-0.5187805286531545,0.4040445742067452,1.4216648250702255,1.8257791927135292
12450,5.056245805348308,1.0986122886681098,5.292701627762401,4.604570005916059,0.9146622048122783,-0.36426114970320933,-1.0643705730395125,-1.483711527392687
12451,2.4849066497880004,1.791759469228055,9.109029423519523,7.500034061421681,-1.0043092270570995,0.6782647565152572,2.0789883135072253,2.6451671416859983
12452,2.8903717578961645,1.0986122886681098,6.067429722163682,5.37659698242672,-0.7017136097512799,-0.36426114970320933,-0.42625755693509854,-0.3828152102006087
12453,4.90527477843843,0.6931471805599453,6.562571204258897,6.562571204258897,0.8019936417977234,-0.9740997108713534,-0.018429020934526898,1.308362291136037
12454,4.04305126783455,0.6931471805599453,8.168866163607964,7.6168551362605195,0.15852260019783515,-0.9740997108713534,1.3046128677886133,2.811751853067157
12455,4.30406509320417,1.9459101490553132,7.81110665732229,6.021371185287721,0.353315291439726,0.9101146171051566,1.0099404540143282,0.536620984319898
12456,3.8066624897703196,1.3862943611198906,8.065277779528966,6.967293821031323,-0.017892600005858912,0.06842619534711333,1.219291195997279,1.885489324057731
12457,4.204692619390966,2.0794415416798357,7.768207666517555,5.824832126778667,0.2791543477348205,1.1109521015655799,0.9746062450085222,0.2563598894616044
12458,4.276666119016055,1.0986122886681098,6.854776354191251,6.162683025557272,0.332867639244245,-0.36426114970320933,0.22224885158883254,0.738129078287694
12461,4.553876891600541,1.0986122886681098,6.718868216346018,6.026928211383551,0.5397479926374363,-0.36426114970320933,0.11030667164171473,0.5445452016718483
12462,2.995732273553991,1.0986122886681098,7.082204261557526,6.38989664816609,-0.6230838346174983,-0.36426114970320933,0.40957226087859516,1.0621315392852004
12463,3.9889840465642745,1.6094379124341003,7.204729049594601,5.8206613980225095,0.11817263205230238,0.4040445742067452,0.5104911027366719,0.25041250670509274
12464,2.3978952727983707,2.1972245773362196,7.100893128209941,5.027205578814218,-1.0692451754440138,1.2881033176834014,0.4249655442167473,-0.8810409473815195
12465,2.8903717578961645,1.0986122886681098,6.610951732080795,5.919149198014245,-0.7017136097512799,-0.36426114970320933,0.021420114203670605,0.39085430420458
12468,5.241747015059643,1.0986122886681098,6.593783986707386,5.902004720565164,1.0531003883725851,-0.36426114970320933,0.007279718548592818,0.36640659362174194
12471,1.0986122886681098,3.4339872044851463,9.892501819739321,6.493181310884872,-2.0388904760526243,3.1482523809804412,2.7243036665960148,1.2094135751066046
12472,3.4965075614664802,2.0794415416798357,8.790742363252102,6.84574460775715,-0.24935893364043177,1.1109521015655799,1.8168277987640342,1.7121623739349163
12473,3.4011973816621555,1.791759469228055,8.276152945361936,6.667732572858675,-0.3204882173116784,0.6782647565152572,1.392980764071077,1.458320475143582
12474,2.8903717578961645,2.9444389791664403,8.899060720499207,6.011007064325745,-0.7017136097512799,2.4119488634133117,1.906045363148145,0.5218419378032306
12475,4.007333185232471,0.6931471805599453,6.585316116572351,6.585316116572351,0.13186645879916975,-0.9740997108713534,0.000305067453715586,1.340796119179081
12476,2.833213344056216,2.4849066497880004,8.82723638014411,6.430806863161178,-0.74437051209442,1.720790662733724,1.8468864830392195,1.1204687559809
12477,3.1780538303479458,1.9459101490553132,9.489542087633343,7.6168551362605195,-0.487018602559337,0.9101146171051566,2.3924016071754273,2.811751853067157
12478,1.6094379124341003,0.6931471805599453,6.525014994979365,6.525014994979365,-1.6576650836130231,-0.9740997108713534,-0.049362591241321,1.2548078251115449
12479,2.4849066497880004,0.6931471805599453,6.269474999863032,6.269474999863032,-1.0043092270570995,-0.9740997108713534,-0.259840819922324,0.8904124761428448
12480,3.367295829986474,1.6094379124341003,8.096400209353131,6.711019332233147,-0.3457886950884032,0.4040445742067452,1.2449255155825831,1.5200466005620477
12481,3.1780538303479458,2.3978952727983707,8.62709099798378,6.326117272278875,-0.487018602559337,1.5899214661308456,1.682034615148204,0.971183318350754
12483,2.8903717578961645,2.1972245773362196,7.818422226986002,5.741792519348646,-0.7017136097512799,1.2881033176834014,1.01596600059818,0.13794693138859856
12484,3.5263605246161616,1.9459101490553132,8.418106288764006,6.627450372647183,-0.22707988759665748,0.9101146171051566,1.5099021417247473,1.4008787960177318
12488,2.3978952727983707,1.3862943611198906,7.169857970780942,6.072783363285527,-1.0692451754440138,0.06842619534711333,0.48176916863178465,0.6099338077557077
12489,5.820082930352362,0.6931471805599453,5.816902804925467,5.816902804925467,1.4847082130622546,-0.9740997108713534,-0.6326067108247138,0.24505282184400287
12490,1.791759469228055,2.3978952727983707,8.597653657970227,6.296728031783233,-1.5215998515548619,1.5899214661308456,1.6577882376670101,0.929274800110941
12491,3.6888794541139363,0.6931471805599453,6.134265345739653,6.134265345739653,-0.10579321011973579,-0.9740997108713534,-0.3712076863398657,0.6976059877659619
12492,4.1588830833596715,1.0986122886681098,5.5767442414854775,4.887374784431505,0.2449670291303678,-0.36426114970320933,-0.83041586008298,-1.080437097062367
12493,5.117993812416755,1.0986122886681098,6.0747481512447195,5.383898554638242,0.9607442867045053,-0.36426114970320933,-0.42022965516182437,-0.3724033020653413
12494,2.833213344056216,2.0794415416798357,7.128576134926702,5.187465611115926,-0.74437051209442,1.1109521015655799,0.44776694646165077,-0.6525130788976421
12497,4.418840607796598,0.6931471805599453,6.950910549296065,6.950910549296065,0.4389714107831047,-0.9740997108713534,0.3014308015302645,1.8621270788698479
12498,3.091042453358316,1.3862943611198906,6.00314605188182,4.909463524245069,-0.5519545509462512,0.06842619534711333,-0.47920548411917974,-1.0489389589764744
12500,3.1780538303479458,2.4849066497880004,8.356747405587967,5.961197448629325,-0.487018602559337,1.720790662733724,1.4593632464772228,0.4508143388341108
12501,5.823045895483019,0.6931471805599453,7.682662153888476,7.6168551362605195,1.486919452068615,-0.9740997108713534,0.9041457757517231,2.811751853067157
12502,4.574710978503383,1.791759469228055,8.222787230875806,6.614422605243761,0.5552963179095749,0.6782647565152572,1.3490255270357807,1.3823014385004015
12504,2.9444389791664403,1.0986122886681098,6.180120167963518,5.489041026606135,-0.6613636416057471,-0.36426114970320933,-0.33343887541941586,-0.22247206430848762
12506,5.455321115357702,0.6931471805599453,4.310799125385514,4.310799125385514,1.2124891629622498,-0.9740997108713534,-1.8731249887373242,-1.902623418187069
12507,4.90527477843843,1.3862943611198906,7.174578816863813,6.07749697285895,0.8019936417977234,0.06842619534711333,0.48565754360395297,0.6166553286065929
12508,3.295836866004329,1.0986122886681098,5.988660619775247,5.298017321539034,-0.3991179924454601,-0.36426114970320933,-0.49113656398823236,-0.49486836625539676
12509,5.652489180268651,0.6931471805599453,5.178970608915471,5.178970608915471,1.3596342344410186,-0.9740997108713534,-1.1580463335876419,-0.6646267963214674
12510,4.969813299576001,1.0986122886681098,6.8911888096735625,6.199057817073877,0.8501582637420075,-0.36426114970320933,0.2522403569434204,0.7899988642377277
12512,4.204692619390966,1.0986122886681098,4.891701596682476,4.206035001574797,0.2791543477348205,-0.36426114970320933,-1.3946585039143111,-2.052015138406939
12513,4.736198448394496,0.6931471805599453,6.418837907265027,6.418837907265027,0.6758132246955976,-0.9740997108713534,-0.13681647625234522,1.1034012442648438
12514,5.5909869805108565,0.6931471805599453,6.926262950537877,6.926262950537877,1.3137355967303455,-0.9740997108713534,0.28112954526115586,1.8269800548329977
12515,5.869296913133774,0.6931471805599453,5.95246380975825,5.95246380975825,1.521436245146946,-0.9740997108713534,-0.5209504506669581,0.4383603298922098
12516,4.3694478524670215,1.0986122886681098,7.180115570136106,6.487729679542585,0.40210996206529914,-0.36426114970320933,0.4902179491908178,1.201639648741312
12517,3.367295829986474,1.791759469228055,7.817061677081847,6.2092336820847365,-0.3457886950884032,0.6782647565152572,1.0148453692319301,0.8045094612188481
12518,0.6931471805599453,1.791759469228055,7.629436465014086,6.021940404454081,-2.341486093358444,0.6782647565152572,0.860305872297441,0.5374326804172966
12519,4.174387269895637,0.6931471805599453,5.804652925041163,5.804652925041163,0.2565376891005063,-0.9740997108713534,-0.6426964543829764,0.2275847176701973
12520,4.382026634673881,1.791759469228055,7.876737127834484,6.268815941383721,0.41149741437802634,0.6782647565152572,1.0639976874999075,0.8894726708319386
12521,4.969813299576001,0.6931471805599453,6.39806234681208,6.39806234681208,0.8501582637420075,-0.9740997108713534,-0.15392848708258972,1.073775675876516
12522,3.6888794541139363,1.0986122886681098,5.266413817535028,4.578415448679272,-0.10579321011973579,-0.36426114970320933,-1.0860228068905815,-1.5210074465973578
12523,2.995732273553991,2.4849066497880004,7.490400973937009,5.098074357392835,-0.6230838346174983,1.720790662733724,0.7457878146745072,-0.7799833681584152
12524,2.302585092994046,2.1972245773362196,8.408877201532766,6.330994603828433,-1.1403744591152605,1.2881033176834014,1.5023005060908043,0.9781383037385724
12526,0.6931471805599453,1.3862943611198906,7.183612715167257,6.086517117976398,-2.341486093358444,0.06842619534711333,0.4930984098062378,0.6295178902041406
12527,4.418840607796598,1.3862943611198906,5.857104239599851,4.764194683731463,0.4389714107831047,0.06842619534711333,-0.5994943725512188,-1.2560896627601832
12528,2.302585092994046,1.9459101490553132,7.567593835498341,5.7784157056627325,-1.1403744591152605,0.9101146171051566,0.8093685342438663,0.19017092376674619
12530,4.110873864173311,1.6094379124341003,7.416546835435133,6.032054514712074,0.2091381032238959,0.4040445742067452,0.6849570697824607,0.5518552162527992
12531,2.772588722239781,0.6931471805599453,4.838026416156094,4.838026416156094,-0.7896142198651568,-0.9740997108713534,-1.4388686359376093,-1.1508069656638282
12532,3.4339872044851463,0.6931471805599453,5.860301775655642,5.860301775655642,-0.2960174145716693,-0.9740997108713534,-0.5968606880477024,0.30693895859885745
12534,4.882801922586371,0.6931471805599453,6.9940980992041535,6.9940980992041535,0.7852223153550929,-0.9740997108713534,0.33700268530363897,1.9237117334077676
12535,4.532599493153256,1.0986122886681098,6.575563866544399,5.883809734896783,0.523868827231913,-0.36426114970320933,-0.00772747676936434,0.34046087757407656
12536,3.784189633918261,1.3862943611198906,9.441676670894656,7.6168551362605195,-0.034663926448489125,0.06842619534711333,2.3529767487471007,2.811751853067157
12538,3.4011973816621555,0.6931471805599453,5.899760357897641,5.899760357897641,-0.3204882173116784,-0.9740997108713534,-0.5643602080630378,0.3632061735971897
12539,3.1354942159291497,1.6094379124341003,8.625033629522884,7.239277785877436,-0.5187805286531545,0.4040445742067452,1.6803400417832932,2.2733334724419056
12540,3.044522437723423,2.8903717578961645,9.503102518971122,6.671082382128613,-0.5866720952345792,2.3306292239018673,2.4035708003454705,1.46309724176026
12541,3.4339872044851463,1.3862943611198906,6.889774590946188,5.79319651848434,-0.2960174145716693,0.06842619534711333,0.2510755206814107,0.21124809191695562
12544,3.6109179126442243,0.6931471805599453,5.923453336491439,5.923453336491439,-0.1639753330580368,-0.9740997108713534,-0.5448452348224333,0.39699192677787837
12545,4.330733340286331,1.0986122886681098,6.9091443138264115,6.21699524691469,0.3732176073897778,-0.36426114970320933,0.26702959847661195,0.8155773103962994
12546,3.871201010907891,1.0986122886681098,7.058328137461511,6.366040802182401,0.0302720219384255,-0.36426114970320933,0.3899064379016118,1.0281135401918986
12547,5.293304824724492,1.0986122886681098,5.341376856008484,4.653007515402251,1.0915776011598055,-0.36426114970320933,-1.0242787047696746,-1.414640526728542
12548,5.117993812416755,0.6931471805599453,4.566429357671661,4.566429357671661,0.9607442867045053,-0.9740997108713534,-1.662572435253838,-1.5380993926682685
12550,4.382026634673881,0.6931471805599453,6.872987835288763,6.872987835288763,0.41149741437802634,-0.9740997108713534,0.23724893124883603,1.751010717024601
12551,5.883322388488279,0.6931471805599453,5.1298987149230735,5.1298987149230735,1.5319033538772284,-0.9740997108713534,-1.1984649198087132,-0.7346024176631447
12552,3.6888794541139363,1.0986122886681098,6.084089306213804,5.393218371742757,-0.10579321011973579,-0.36426114970320933,-0.41253571374638115,-0.35911341370724725
12553,2.1972245773362196,2.3978952727983707,8.214270231095687,5.914119032071235,-1.2190042342490421,1.5899214661308456,1.342010409787384,0.3836813797731649
12556,3.9318256327243257,1.0986122886681098,6.397862553264747,5.706379100503467,0.07551572970916202,-0.36426114970320933,-0.15409304915799169,0.08744804524598478
12557,2.833213344056216,1.791759469228055,9.391991704219832,7.6168551362605195,-0.74437051209442,0.6782647565152572,2.312053198705429,2.811751853067157
12558,2.1972245773362196,0.6931471805599453,5.601971208509516,5.601971208509516,-1.2190042342490421,-0.9740997108713534,-0.8096374009936445,-0.061435694932933056
12559,5.7430031878094825,1.0986122886681098,6.33276439774036,5.641392754302822,1.4271841701541925,-0.36426114970320933,-0.20771183575511826,-0.005221293231557163
12560,1.791759469228055,1.3862943611198906,7.666226609492505,6.568550646097273,-1.5215998515548619,0.06842619534711333,0.8906084652015799,1.3168888655939452
12561,5.717027701406222,0.6931471805599453,5.480013727948073,5.480013727948073,1.4077988563853028,-0.9740997108713534,-0.9100889740293431,-0.23534482672382614
12562,2.1972245773362196,2.0794415416798357,8.238203893748778,6.293878639920277,-1.2190042342490421,1.1109521015655799,1.361723625007483,0.9252116195439317
12564,5.568344503761097,0.6931471805599453,6.12665081966305,6.12665081966305,1.29683768346379,-0.9740997108713534,-0.37747947154561823,0.6867478131555577
12565,5.66988092298052,0.6931471805599453,4.989888220951467,4.989888220951467,1.3726135636525425,-0.9740997108713534,-1.3137860489121258,-0.9342548156638475
12566,4.465908118654584,0.6931471805599453,5.865476063654188,5.865476063654188,0.47409754671517873,-0.9740997108713534,-0.5925988308299172,0.3143173984396989
12567,3.1780538303479458,2.3978952727983707,9.148707492038316,6.847079155839531,-0.487018602559337,1.5899214661308456,2.1116695756928845,1.714065415038026
12569,1.0986122886681098,3.4339872044851463,8.324988557507531,4.866738460662824,-2.0388904760526243,3.1482523809804412,1.4332047342416874,-1.1098641164911502
12571,3.713572066704308,1.0986122886681098,6.255001200981438,5.563773001647863,-0.08736529560807889,-0.36426114970320933,-0.27176231796217565,-0.1159056377416671
12572,2.302585092994046,1.0986122886681098,6.928949094989139,6.236780464687332,-1.1403744591152605,-0.36426114970320933,0.2833420166428877,0.843790668275567
12573,5.429345628954441,0.6931471805599453,5.08475279001415,5.08475279001415,1.19310384919336,-0.9740997108713534,-1.2356498399331344,-0.798979679055095
12574,5.75890177387728,0.6931471805599453,5.391124416134243,5.391124416134243,1.4390491675837411,-0.9740997108713534,-0.9833035989679206,-0.3620993560226249
12576,3.6109179126442243,1.791759469228055,7.182982612166326,5.576577693420836,-0.1639753330580368,0.6782647565152572,0.49257941878308203,-0.09764638198436364
12577,3.58351893845611,1.3862943611198906,6.441903020858877,5.346472408435083,-0.18442298525351747,0.06842619534711333,-0.11781865068163667,-0.42577230052699144
12578,3.091042453358316,1.0986122886681098,7.935769837637909,7.242980309593748,-0.5519545509462512,-0.36426114970320933,1.1126206053645187,2.27861320339383
12579,4.3694478524670215,0.6931471805599453,6.089996803172228,6.089996803172228,0.40210996206529914,-0.9740997108713534,-0.4076699411882291,0.634479857510504
12580,5.5134287461649825,0.6931471805599453,6.032366538428408,6.032366538428408,1.255854458921618,-0.9740997108713534,-0.45513772029722643,0.5523001563528733
